FlowID,PacketLength,Timestamp,Direction,RTP,DTLS,STUN
0,302,2025-02-20 21:10:38.881032 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881033 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881034 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881035 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881035 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881036 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881036 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881037 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881038 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.881038 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885645 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885646 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885646 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885647 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885647 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885648 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885648 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885649 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885649 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885649 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.88565 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.88565 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.88565 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885651 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885651 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885933 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885934 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885935 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885935 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885936 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885936 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885937 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.885937 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892544 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892545 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892545 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892545 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892546 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892546 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.892546 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899035 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899036 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899036 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899037 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899037 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899037 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899038 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899038 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899039 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899039 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899039 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.89904 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.89904 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899041 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899042 +1100 AEDT,1,false,false,false
0,112,2025-02-20 21:10:38.899043 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899043 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899044 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899044 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899044 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899045 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899045 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.899045 +1100 AEDT,1,false,false,false
0,170,2025-02-20 21:10:38.90293 +1100 AEDT,0,false,false,false
0,302,2025-02-20 21:10:38.903985 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903985 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903986 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903986 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903986 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903987 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903987 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903988 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903988 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903988 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903989 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903989 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903989 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.90399 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.90399 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.90399 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903991 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903991 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903992 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903992 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903993 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903993 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903993 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903994 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903994 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903995 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903995 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903995 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903999 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.903999 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.904 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.904 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.904001 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.904001 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.904003 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.9297 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935198 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935199 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935201 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935201 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935202 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935202 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935203 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935203 +1100 AEDT,1,false,false,false
0,302,2025-02-20 21:10:38.935204 +1100 AEDT,1,false,false,false
0,239,2025-02-20 21:10:38.940047 +1100 AEDT,1,false,false,false
0,130,2025-02-20 21:10:38.965739 +1100 AEDT,0,false,false,false
0,107,2025-02-20 21:10:39.01499 +1100 AEDT,0,false,true,false
0,166,2025-02-20 21:10:39.812327 +1100 AEDT,0,false,false,true
0,82,2025-02-20 21:10:39.812564 +1100 AEDT,1,false,false,false
0,143,2025-02-20 21:10:39.842307 +1100 AEDT,1,false,true,false
0,106,2025-02-20 21:10:39.842313 +1100 AEDT,1,false,false,true
0,167,2025-02-20 21:10:40.031282 +1100 AEDT,0,true,false,false
0,107,2025-02-20 21:10:40.043578 +1100 AEDT,0,false,true,false
0,215,2025-02-20 21:10:40.04992 +1100 AEDT,0,true,false,false
0,211,2025-02-20 21:10:40.069829 +1100 AEDT,0,true,false,false
0,219,2025-02-20 21:10:40.08225 +1100 AEDT,0,false,true,false
0,219,2025-02-20 21:10:40.083733 +1100 AEDT,0,false,true,false
0,427,2025-02-20 21:10:40.083805 +1100 AEDT,0,false,true,false
0,216,2025-02-20 21:10:40.089951 +1100 AEDT,0,true,false,false
0,86,2025-02-20 21:10:40.098063 +1100 AEDT,1,false,false,false
0,220,2025-02-20 21:10:40.110198 +1100 AEDT,0,true,false,false
0,147,2025-02-20 21:10:40.11333 +1100 AEDT,1,false,true,false
0,107,2025-02-20 21:10:40.117755 +1100 AEDT,1,false,true,false
0,131,2025-02-20 21:10:40.117756 +1100 AEDT,1,false,true,false
0,343,2025-02-20 21:10:40.117758 +1100 AEDT,1,false,true,false
0,107,2025-02-20 21:10:40.119968 +1100 AEDT,0,false,true,false
0,107,2025-02-20 21:10:40.119992 +1100 AEDT,0,false,true,false
0,234,2025-02-20 21:10:40.130044 +1100 AEDT,0,true,false,false
0,86,2025-02-20 21:10:40.139734 +1100 AEDT,1,false,false,false
0,199,2025-02-20 21:10:40.139734 +1100 AEDT,1,false,true,false
0,263,2025-02-20 21:10:40.150458 +1100 AEDT,0,true,false,false
0,281,2025-02-20 21:10:40.169992 +1100 AEDT,0,true,false,false
0,139,2025-02-20 21:10:40.175783 +1100 AEDT,0,false,true,false
0,282,2025-02-20 21:10:40.189972 +1100 AEDT,0,true,false,false
0,90,2025-02-20 21:10:40.19483 +1100 AEDT,1,false,false,false
0,268,2025-02-20 21:10:40.209818 +1100 AEDT,0,true,false,false
0,263,2025-02-20 21:10:40.229956 +1100 AEDT,0,true,false,false
0,262,2025-02-20 21:10:40.249927 +1100 AEDT,0,true,false,false
0,86,2025-02-20 21:10:40.259884 +1100 AEDT,1,false,false,false
0,251,2025-02-20 21:10:40.269921 +1100 AEDT,0,true,false,false
0,252,2025-02-20 21:10:40.29194 +1100 AEDT,0,true,false,false
0,253,2025-02-20 21:10:40.309861 +1100 AEDT,0,true,false,false
0,90,2025-02-20 21:10:40.31261 +1100 AEDT,1,false,false,false
0,1163,2025-02-20 21:10:40.317738 +1100 AEDT,1,false,true,false
0,197,2025-02-20 21:10:40.329892 +1100 AEDT,0,true,false,false
0,274,2025-02-20 21:10:40.350203 +1100 AEDT,0,true,false,false
0,245,2025-02-20 21:10:40.369985 +1100 AEDT,0,true,false,false
0,86,2025-02-20 21:10:40.370099 +1100 AEDT,1,false,false,false
0,240,2025-02-20 21:10:40.389883 +1100 AEDT,0,true,false,false
0,214,2025-02-20 21:10:40.410007 +1100 AEDT,0,true,false,false
0,90,2025-02-20 21:10:40.422928 +1100 AEDT,1,false,false,false
